geo,tweet,user_handle,location,cleaned_tweets
,RT @OliverMathenge: Did you know that a landlord can go to jail for failing to disinfect a rental premises during this time of #COVID19 pan…,NZUMBIH,, did you know that a landlord can go to jail for failing to disinfect a rental premises during this time of covid pan
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",DrewGeorge06,, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,"RT @vijayanpinarayi: No one will starve during this lockdown #COVID19 

Kerala has taken extensive measures to ensure that no one will star…",Cow__Momma,Not in your Gaushala, no one will starve during this lockdown covid kerala has taken extensive measures to ensure that no one will star
,Unified is the world in the power of Almighty Allah. #COVID19 https://t.co/TmjcAXLNC7,malikanura876,,unified is the world in the power of almighty allah covid
,RT @thaispicytravel: So our wedding has been postponed for obvious reasons and we had 115 chocolate Lindt bunnies as wedding favours - time…,grisuy,London, so our wedding has been postponed for obvious reasons and we had chocolate lindt bunnies as wedding favours time
,"RT @ITrason: Features of lung ultrasound in COVID 19 infection
#ultrasound #covid19 #POCUSforCOVID https://t.co/nK0xB1nPq5",sonophysio,"Blackpool, England", features of lung ultrasound in covid infection ultrasound covid pocusforcovid
,RT @EdselSalvana: The first of our Infectious Diseases brethren to fall to #COVID19 in the #Philippines. This hurts so much. Ma'am Sally wa…,BandongJoji,Philippines, the first of our infectious diseases brethren to fall to covid in the philippines this hus so much ma am sally wa
,"RT @tamrefrank: @udacity 🙄
1. #COVID19 hasn't hit #Africa BUT only the US and EU. 🙄
2. #African lives are  not part of ""our lives"" anymore.…",200OKDeveloper,"Kaduna, Nigeria", covid hasn t hit africa but only the us and eu african lives are not pa of our lives anymore
,"RT @The_Optics: Instructive to note that the State of Israel has revised &amp; updated #Covid19 restrictions,the most notable being the mandato…",moraanellly,Kisii-Kenya, optics instructive to note that the state of israel has revised updated covid restrictions the most notable being the mandato
,US senate approves $2trillion to combat #COVID19 that is ksh.200trillion. that is ksh. 4million for every Kenyan! G… https://t.co/BXfTMIw2di,RealOdenyo,"Kisumu, Kenya",us senate approves trillion to combat covid that is ksh trillion that is ksh million for every kenyan g
,@fordnation Since you mention it - hazard pay for those of us 'essential' workers would be nice. If you're gonna pl… https://t.co/zehGhD8zfB,amiepisecny,,since you mention it hazard pay for those of us essential workers would be nice if you re gonna pl
,RT @JoeNelder: My 39yr old sister has tested positive for Covid-19. Other than being 6months pregnant she was perfectly healthy. She has pn…,Mattbone20,"Gravesend, South East", my yr old sister has tested positive for covid other than being months pregnant she was perfectly healthy she has pn
,RT @HeartBreakerNao: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…,_lildebbie,"Clarion, PA", due to covid aka coronavirus ill be sending the first people to like retweet this through cashap
,RT @ANCALERTS: JUST IN: Marikina City Mayor Marcy Teodoro says DOH disapproved Marikina #COVID19 Testing Center due to location. | via @adr…,bigtasa,"California, USA", just in marikina city mayor marcy teodoro says doh disapproved marikina covid testing center due to location via
,Also about the risk of healthcare system capacity.#COVID19 https://t.co/4oF2Cw65rF,zofijamazej,Slovenia,also about the risk of healthcare system capacity covid
,RT @UrbanTVUganda: President Museveni explains how he uses his hands to avoid #COVID19 https://t.co/EWzSP3xusC,covid19_Am,World. , president museveni explains how he uses his hands to avoid covid
,"RT @NCDCgov: Five new cases of #COVID19 have been confirmed in Nigeria: 2 in FCT, 2 in Lagos &amp; 1 in Rivers

3 are returning travellers into…",Hadeyboye,Nigeria, five new cases of covid have been confirmed in nigeria in fct in lagos in rivers are returning travellers into
,RT @cfkrainer: The swaps for the #covid19 virus test kits are apparently just manufactured by two companies and could pose a serious bottle…,PurpleGimp,"Portland, OR", the swaps for the covid virus test kits are apparently just manufactured by two companies and could pose a serious bottle
,RT @RanaAwdish: I had the absolute privilege of hearing firsthand from doctors in Wuhan China today and we have SO much to learn from them.…,dangakuo,online , i had the absolute privilege of hearing firsthand from doctors in wuhan china today and we have so much to learn from them
,RT @VCSTX: Establishing a #decontamination area at the very entrance of your home can be helpful to fend off the #coronavirus! Wiping down…,VCSTX,"Bruselas, Bélgica", establishing a decontamination area at the very entrance of your home can be helpful to fend off the coronavirus wiping down
,RT @tv9gujarati: Jana Sena chief Pawan Kalyan announces to donate Rs 1 crore to Prime Minister's National Relief Fund &amp; Rs 50 lakh each to…,nathmourya,India, jana sena chief pawan kalyan announces to donate rs crore to prime minister s national relief fund rs lakh each to
,RT @UsmanAKBuzdar: Confirmed #COVID19 cases in Punjab are 323. 176 Zaireen in DGK and 4 in  Multan Quarantine tested positive so far. Lahor…,faisalniazi03,KSA, confirmed covid cases in punjab are zaireen in dgk and in multan quarantine tested positive so far lahor
,"RT @MoHFW_INDIA: #IndiaFightsCorona

Let us contribute in the fight against #COVID19.

Know when to practice #HomeQuarantine.

For more inf…",RajatRaj7639587,"Patna, India", india indiafightscorona let us contribute in the fight against covid know when to practice homequarantine for more inf
,RT @RT_com: ‘We are hungry’ | Protesters oppose #COVID19 lockdown of Bogota https://t.co/KWI6GXGGtB,AaronHLandau,Ascona.Svizzera.Switzerland, com we are hungry protesters oppose covid lockdown of bogota
,"RT @lailamkin: #COVID19 #coronavirus How to achieve 0 infection for medical staff? After watching this video, you will understand!#China ht…",GillesD63698728,, covid coronavirus how to achieve infection for medical staff after watching this video you will understand china ht
,"RT @ABSCBNNews: 3 senators have tested positive for #COVID19. 

Senator Zubiri tests positive for COVID-19 https://t.co/nOPxQItSfw

Senator…",claireownana,Romans 8:18 ✨| LPU WSC 🤙🏼 , senators have tested positive for covid senator zubiri tests positive for covid senator
,RT @anthoknees: The response to #COVID19 from U.S. officials: https://t.co/hcybhT47Mt,__lobita,, the response to covid from u s officials
,RT @thaispicytravel: So our wedding has been postponed for obvious reasons and we had 115 chocolate Lindt bunnies as wedding favours - time…,mcspicyy,"West Java, Indonesia", so our wedding has been postponed for obvious reasons and we had chocolate lindt bunnies as wedding favours time
,#Mauritius NCC for #COVID19 announces that at least 2 #COVID19 patients has contracted the #COVID19 in Supermarkets… https://t.co/IR0L8rlobQ,Bobby9Irfaan,Republic of Mauritius,mauritius ncc for covid announces that at least covid patients has contracted the covid in supermarkets
,"RT @HPDTofficial: Let’s all pledge to follow the curfew in Himachal Pradesh and stay home to fight the pandemic of coronavirus together!
Do…",RT_Himachal,"Himachal Pradesh, India", let s all pledge to follow the curfew in himachal pradesh and stay home to fight the pandemic of coronavirus together do
,@wgmin_education Meticulous response from @CarmsCouncil allowed all frontline workers to continue with the fight ag… https://t.co/IYQyEoKp6g,Justsay96045705,,education meticulous response from allowed all frontline workers to continue with the fight ag
,RT @htTweets: #COVID19 | Uttar Pradesh government decided to completely ban ‘paan’ and ‘paan masala’ as consumers of these tobacco products…,souravshakti,"Ranchi, India", covid uttar pradesh government decided to completely ban paan and paan masala as consumers of these tobacco products
,"RT @BigBlueWaveUSA: Fact- You have over a 30% higher chance of catching #COVID19 if you live in a 2016 Tяump won state.
Why? They believe T…",grzesczuk_paul,"Swamps of Jersey,  USA", fact you have over a higher chance of catching covid if you live in a t ump won state why they believe t
,RT @Harun_Asefa: This is an interactive #Dashboard that tracks the spread of #covid19 in #Ethiopia. All of the data in the #Dashboard is re…,firew_asrat,Hawassa ▶◀ Addis ▶◀Hargeysa, asefa this is an interactive dashboard that tracks the spread of covid in ethiopia all of the data in the dashboard is re
,#made 4 #corona 🍋🍋🍋 @ Corona Fitness https://t.co/H4uyVpe4zY,jarvaland,"Boston, MA",made corona corona fitness
,"RT @NeilUKIP: Almost 250,000 families in Pakistan are dependent on British taxpayer handouts. This scheme cost £1BILLION in the last 5 year…",LaytonJames20,"Birmingham, England", almost families in pakistan are dependent on british taxpayer handouts this scheme cost billion in the last year
,"RT @MahuaMoitra: Do read- for undertrials accused of non-violent crimes - not yet convicted but languishing in crowded prisons, the risk of…",tanveer13,, do read for underials accused of non violent crimes not yet convicted but languishing in crowded prisons the risk of
,RT @acesounderglass: Thread of first-person #COVID19 reports (please @ or DM me if you have one to add),risk_mary,"Kentucky, USA", thread of first person covid repos please or dm me if you have one to add
,"RT @imuday02: Quarantine Day 13:

#COVID19 https://t.co/ysT6ANlvRq",Preeti10504539,, quarantine day covid
,This isolation period is making me realise that i need to work so fkn hard and buy myself a house where i can live… https://t.co/OH29pez5UJ,itstubaahmed,"New Delhi, Delhi",this isolation period is making me realise that i need to work so fkn hard and buy myself a house where i can live
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",iza290602,, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,"RT @bekalmom: You’re right. Statistically, many more men die from #COVID19 than women in most countries. It’s definitely a gendered crisis.",madhieha,, you re right statistically many more men die from covid than women in most countries it s definitely a gendered crisis
